asin,date,priceNew,category
B07TCC3ZFH,2022/03/24,544.9,Desktop-PCs
B07TCC3ZFH,2022/03/25,549.9,Desktop-PCs
B07TCC3ZFH,2022/04/12,547.9,Desktop-PCs
B07TCC3ZFH,2022/04/19,548.9,Desktop-PCs
B07TCC3ZFH,2022/04/21,557.9,Desktop-PCs
B07TCC3ZFH,2022/04/27,549.9,Desktop-PCs
B07TCC3ZFH,2022/04/28,538.9,Desktop-PCs
B07TCC3ZFH,2022/04/30,534.9,Desktop-PCs
B07TCC3ZFH,2022/05/05,523.9,Desktop-PCs
B07TCC3ZFH,2022/05/06,520.9,Desktop-PCs
B07TCC3ZFH,2022/05/13,519.9,Desktop-PCs
B07TCC3ZFH,2022/05/19,483.9,Desktop-PCs
B07TCC3ZFH,2022/05/25,482.9,Desktop-PCs
B07TCC3ZFH,2022/05/31,494.9,Desktop-PCs
B07TCC3ZFH,2022/06/10,498.9,Desktop-PCs
B07TCC3ZFH,2022/06/15,479.9,Desktop-PCs
B07TCC3ZFH,2022/06/22,484.9,Desktop-PCs
B07TCC3ZFH,2022/06/29,469.9,Desktop-PCs
B07TCC3ZFH,2022/07/01,464.9,Desktop-PCs
B07TCC3ZFH,2022/07/09,499.9,Desktop-PCs
B07TCC3ZFH,2022/07/14,479.9,Desktop-PCs
B07TCC3ZFH,2022/07/18,474.9,Desktop-PCs
B07TCC3ZFH,2022/07/25,479.9,Desktop-PCs
B07TCC3ZFH,2022/08/01,474.9,Desktop-PCs
B07TCC3ZFH,2022/08/03,479.9,Desktop-PCs
B07TCC3ZFH,2022/08/10,469.9,Desktop-PCs
B07TCC3ZFH,2022/08/17,479.9,Desktop-PCs
B07TCC3ZFH,2022/08/19,464.9,Desktop-PCs
B07TCC3ZFH,2022/08/24,469.9,Desktop-PCs
B07TCC3ZFH,2022/08/26,464.9,Desktop-PCs
B07TCC3ZFH,2022/09/02,474.9,Desktop-PCs
B07TCC3ZFH,2022/09/05,479.9,Desktop-PCs
B07TCC3ZFH,2022/09/07,484.9,Desktop-PCs
B07TCC3ZFH,2022/09/12,474.9,Desktop-PCs
B07TCC3ZFH,2022/09/16,469.9,Desktop-PCs
B07TCC3ZFH,2022/09/20,464.9,Desktop-PCs
B07TCC3ZFH,2022/09/26,469.9,Desktop-PCs
B07TCC3ZFH,2022/10/04,464.9,Desktop-PCs
B07TCC3ZFH,2022/10/08,459.9,Desktop-PCs
B07TCC3ZFH,2022/10/10,464.9,Desktop-PCs
B07TCC3ZFH,2022/10/11,474.9,Desktop-PCs
B07TCC3ZFH,2022/10/12,469.9,Desktop-PCs
B07TCC3ZFH,2022/10/13,459.9,Desktop-PCs
B07TCC3ZFH,2022/10/14,464.9,Desktop-PCs
B07TCC3ZFH,2022/10/17,449.9,Desktop-PCs
B07TCC3ZFH,2022/10/19,454.9,Desktop-PCs
B07TCC3ZFH,2022/10/21,449.9,Desktop-PCs
B07TCC3ZFH,2022/10/28,424.9,Desktop-PCs
B07TCC3ZFH,2022/10/31,419.9,Desktop-PCs
B07TCC3ZFH,2022/11/04,444,Desktop-PCs
B07TCC3ZFH,2022/11/18,449.9,Desktop-PCs
B07TCC3ZFH,2022/11/21,424.9,Desktop-PCs
B07TCC3ZFH,2022/11/22,439.9,Desktop-PCs
B07TCC3ZFH,2022/11/24,459.9,Desktop-PCs
B07TCC3ZFH,2022/11/29,479.9,Desktop-PCs
B07TCC3ZFH,2022/12/01,499.9,Desktop-PCs
B07TCC3ZFH,2022/12/07,509.9,Desktop-PCs
B07TCC3ZFH,2022/12/08,524.9,Desktop-PCs
B07TCC3ZFH,2022/12/09,555,Desktop-PCs
B07TCC3ZFH,2022/12/24,529.9,Desktop-PCs
B07TCC3ZFH,2022/12/30,494.9,Desktop-PCs
B07V4DTBNF,2022/01/03,785.9,Desktop-PCs
B07V4DTBNF,2022/01/04,732.9,Desktop-PCs
B07V4DTBNF,2022/01/07,738.9,Desktop-PCs
B07V4DTBNF,2022/01/17,732.9,Desktop-PCs
B07V4DTBNF,2022/01/20,739.9,Desktop-PCs
B07V4DTBNF,2022/01/21,740.9,Desktop-PCs
B07V4DTBNF,2022/01/25,649.9,Desktop-PCs
B07V4DTBNF,2022/01/27,645.9,Desktop-PCs
B07V4DTBNF,2022/02/02,641.9,Desktop-PCs
B07V4DTBNF,2022/02/04,628.9,Desktop-PCs
B07V4DTBNF,2022/02/10,626.9,Desktop-PCs
B07V4DTBNF,2022/02/14,625.9,Desktop-PCs
B07V4DTBNF,2022/02/15,626.9,Desktop-PCs
B07V4DTBNF,2022/02/22,617.9,Desktop-PCs
B07V4DTBNF,2022/02/28,606.9,Desktop-PCs
B07V4DTBNF,2022/03/02,622.9,Desktop-PCs
B07V4DTBNF,2022/03/10,626.9,Desktop-PCs
B07V4DTBNF,2022/03/14,622.9,Desktop-PCs
B07V4DTBNF,2022/03/16,624.9,Desktop-PCs
B07V4DTBNF,2022/03/17,622.9,Desktop-PCs
B07V4DTBNF,2022/03/22,628.9,Desktop-PCs
B07V4DTBNF,2022/03/24,627.9,Desktop-PCs
B07V4DTBNF,2022/04/01,629.9,Desktop-PCs
B07V4DTBNF,2022/04/06,630.9,Desktop-PCs
B07V4DTBNF,2022/04/11,628.9,Desktop-PCs
B07V4DTBNF,2022/04/12,627.9,Desktop-PCs
B07V4DTBNF,2022/04/13,620.9,Desktop-PCs
B07V4DTBNF,2022/04/21,628.9,Desktop-PCs
B07V4DTBNF,2022/04/27,620.9,Desktop-PCs
B07V4DTBNF,2022/04/29,616.9,Desktop-PCs
B07V4DTBNF,2022/05/03,614.9,Desktop-PCs
B07V4DTBNF,2022/05/05,610.9,Desktop-PCs
B07V4DTBNF,2022/05/06,625.9,Desktop-PCs
B07V4DTBNF,2022/05/24,622.9,Desktop-PCs
B07V4DTBNF,2022/05/25,625.9,Desktop-PCs
B07V4DTBNF,2022/05/30,627.9,Desktop-PCs
B07V4DTBNF,2022/05/31,633.9,Desktop-PCs
B07V4DTBNF,2022/06/09,619.9,Desktop-PCs
B07V4DTBNF,2022/06/15,599.9,Desktop-PCs
B07V4DTBNF,2022/06/29,639.9,Desktop-PCs
B07V4DTBNF,2022/06/30,609.9,Desktop-PCs
B07V4DTBNF,2022/07/01,619.9,Desktop-PCs
B07V4DTBNF,2022/07/08,649.9,Desktop-PCs
B07V4DTBNF,2022/07/14,629.9,Desktop-PCs
B07V4DTBNF,2022/07/19,624.9,Desktop-PCs
B07V4DTBNF,2022/07/26,619.9,Desktop-PCs
B07V4DTBNF,2022/08/01,609.9,Desktop-PCs
B07V4DTBNF,2022/08/10,599.9,Desktop-PCs
B07V4DTBNF,2022/08/19,619.9,Desktop-PCs
B07V4DTBNF,2022/09/02,624.9,Desktop-PCs
B07V4DTBNF,2022/09/06,634.9,Desktop-PCs
B07V4DTBNF,2022/09/14,639.9,Desktop-PCs
B07V4DTBNF,2022/09/21,634.9,Desktop-PCs
B07V4DTBNF,2022/09/30,654.9,Desktop-PCs
B07V4DTBNF,2022/10/04,649.9,Desktop-PCs
B07V4DTBNF,2022/10/05,654.9,Desktop-PCs
B07V4DTBNF,2022/10/06,639.9,Desktop-PCs
B07V4DTBNF,2022/10/08,634.9,Desktop-PCs
B07V4DTBNF,2022/10/10,649.9,Desktop-PCs
B07V4DTBNF,2022/10/11,659.9,Desktop-PCs
B07V4DTBNF,2022/10/12,654.9,Desktop-PCs
B07V4DTBNF,2022/10/13,644.9,Desktop-PCs
B07V4DTBNF,2022/10/17,624.9,Desktop-PCs
B07V4DTBNF,2022/10/19,629.9,Desktop-PCs
B07V4DTBNF,2022/10/20,624.9,Desktop-PCs
B07V4DTBNF,2022/10/21,629.9,Desktop-PCs
B07V4DTBNF,2022/10/27,619.9,Desktop-PCs
B07V4DTBNF,2022/11/01,614.9,Desktop-PCs
B07V4DTBNF,2022/11/02,609.9,Desktop-PCs
B07V4DTBNF,2022/11/04,629.9,Desktop-PCs
B07V4DTBNF,2022/11/17,634.9,Desktop-PCs
B07V4DTBNF,2022/11/18,599.9,Desktop-PCs
B07V4DTBNF,2022/11/22,624.9,Desktop-PCs
B07V4DTBNF,2022/11/24,644.9,Desktop-PCs
B07V4DTBNF,2022/12/02,684.9,Desktop-PCs
B07V4DTBNF,2022/12/05,679.9,Desktop-PCs
B07V4DTBNF,2022/12/06,684.9,Desktop-PCs
B07V4DTBNF,2022/12/07,694.9,Desktop-PCs
B07V4DTBNF,2022/12/08,709.9,Desktop-PCs
B07V4DTBNF,2022/12/09,744.9,Desktop-PCs
B07V4DTBNF,2022/12/14,734.9,Desktop-PCs
B07V4DTBNF,2022/12/23,709.9,Desktop-PCs
B07V4DTBNF,2022/12/30,684.9,Desktop-PCs
B07VVJWHJD,2022/01/01,172.32,Desktop-PCs
B07VVJWHJD,2022/01/02,171.3,Desktop-PCs
B07VVJWHJD,2022/01/03,171.64,Desktop-PCs
B07VVJWHJD,2022/01/04,171.3,Desktop-PCs
B07VVJWHJD,2022/01/05,175,Desktop-PCs
B07VVJWHJD,2022/01/06,171.07,Desktop-PCs
B07VVJWHJD,2022/01/13,188.97,Desktop-PCs
B07VVJWHJD,2022/01/14,188.93,Desktop-PCs
B07VVJWHJD,2022/01/15,188.85,Desktop-PCs
B07VVJWHJD,2022/01/16,188.79,Desktop-PCs
B07VVJWHJD,2022/01/17,188.75,Desktop-PCs
B07VVJWHJD,2022/01/21,189,Desktop-PCs
B07VVJWHJD,2022/01/26,187.09,Desktop-PCs
B07VVJWHJD,2022/01/27,187.07,Desktop-PCs
B07VVJWHJD,2022/01/28,185.82,Desktop-PCs
B07VVJWHJD,2022/01/29,185.8,Desktop-PCs
B07VVJWHJD,2022/01/30,185.76,Desktop-PCs
B07VVJWHJD,2022/01/31,185.7,Desktop-PCs
B07VVJWHJD,2022/02/01,172.91,Desktop-PCs
B07VVJWHJD,2022/02/02,172.87,Desktop-PCs
B07VVJWHJD,2022/02/03,172.83,Desktop-PCs
B07VVJWHJD,2022/02/04,172.79,Desktop-PCs
B07VVJWHJD,2022/02/05,172.77,Desktop-PCs
B07VVJWHJD,2022/02/07,169.98,Desktop-PCs
B07VVJWHJD,2022/02/08,169.96,Desktop-PCs
B07VVJWHJD,2022/02/09,169.94,Desktop-PCs
B07VVJWHJD,2022/02/11,178.16,Desktop-PCs
B07VVJWHJD,2022/02/12,181.12,Desktop-PCs
B07VVJWHJD,2022/02/13,188.86,Desktop-PCs
B07VVJWHJD,2022/02/14,188.83,Desktop-PCs
B07VVJWHJD,2022/02/15,189.15,Desktop-PCs
B07VVJWHJD,2022/02/16,189,Desktop-PCs
B07VVJWHJD,2022/02/17,188.67,Desktop-PCs
B07VVJWHJD,2022/02/18,188.99,Desktop-PCs
B07VVJWHJD,2022/02/19,189,Desktop-PCs
B07VVJWHJD,2022/02/22,188.96,Desktop-PCs
B07VVJWHJD,2022/02/23,188.61,Desktop-PCs
B07VVJWHJD,2022/02/25,185.76,Desktop-PCs
B07VVJWHJD,2022/02/27,194,Desktop-PCs
B07VVJWHJD,2022/03/01,175,Desktop-PCs
B07VVJWHJD,2022/03/04,176,Desktop-PCs
B07VVJWHJD,2022/03/16,174.29,Desktop-PCs
B07VVJWHJD,2022/03/17,172.15,Desktop-PCs
B07VVJWHJD,2022/03/18,172.41,Desktop-PCs
B07VVJWHJD,2022/03/19,172.04,Desktop-PCs
B07VVJWHJD,2022/03/20,170.62,Desktop-PCs
B07VVJWHJD,2022/03/21,170.91,Desktop-PCs
B07VVJWHJD,2022/03/22,171.86,Desktop-PCs
B07VVJWHJD,2022/03/23,171.11,Desktop-PCs
B07VVJWHJD,2022/03/24,171.74,Desktop-PCs
B07VVJWHJD,2022/03/25,168.09,Desktop-PCs
B07VVJWHJD,2022/03/26,168.73,Desktop-PCs
B07VVJWHJD,2022/03/27,168.24,Desktop-PCs
B07VVJWHJD,2022/03/28,168.2,Desktop-PCs
B07VVJWHJD,2022/03/29,168.01,Desktop-PCs
B07VVJWHJD,2022/03/30,168.2,Desktop-PCs
B07VVJWHJD,2022/03/31,168.14,Desktop-PCs
B07VVJWHJD,2022/04/01,167.76,Desktop-PCs
B07VVJWHJD,2022/04/02,167.94,Desktop-PCs
B07VVJWHJD,2022/04/07,167.76,Desktop-PCs
B07VVJWHJD,2022/04/08,168.25,Desktop-PCs
B07VVJWHJD,2022/04/12,167.35,Desktop-PCs
B07VVJWHJD,2022/04/13,167.36,Desktop-PCs
B07VVJWHJD,2022/04/14,168,Desktop-PCs
B07VVJWHJD,2022/04/15,168.14,Desktop-PCs
B07VVJWHJD,2022/04/16,167.98,Desktop-PCs
B07VVJWHJD,2022/04/17,167.81,Desktop-PCs
B07VVJWHJD,2022/04/18,168.05,Desktop-PCs
B07VVJWHJD,2022/04/19,167.79,Desktop-PCs
B07VVJWHJD,2022/04/20,168.6,Desktop-PCs
B07VVJWHJD,2022/04/21,167.78,Desktop-PCs
B07VVJWHJD,2022/04/22,167.64,Desktop-PCs
B07VVJWHJD,2022/04/23,167.86,Desktop-PCs
B07VVJWHJD,2022/04/24,168.26,Desktop-PCs
B07VVJWHJD,2022/04/25,167.23,Desktop-PCs
B07VVJWHJD,2022/04/26,168.17,Desktop-PCs
B07VVJWHJD,2022/04/27,167.64,Desktop-PCs
B07VVJWHJD,2022/04/28,168.47,Desktop-PCs
B07VVJWHJD,2022/04/29,167.86,Desktop-PCs
B07VVJWHJD,2022/04/30,168.07,Desktop-PCs
B07VVJWHJD,2022/05/01,167.67,Desktop-PCs
B07VVJWHJD,2022/05/02,168,Desktop-PCs
B07VVJWHJD,2022/05/03,167.21,Desktop-PCs
B07VVJWHJD,2022/05/04,167.9,Desktop-PCs
B07VVJWHJD,2022/05/05,167.92,Desktop-PCs
B07VVJWHJD,2022/05/13,167.57,Desktop-PCs
B07VVJWHJD,2022/05/20,167.87,Desktop-PCs
B07VVJWHJD,2022/05/21,176,Desktop-PCs
B07VVJWHJD,2022/05/22,173.59,Desktop-PCs
B07VVJWHJD,2022/05/23,167.63,Desktop-PCs
B07VVJWHJD,2022/05/24,167.81,Desktop-PCs
B07VVJWHJD,2022/05/25,167.77,Desktop-PCs
B07VVJWHJD,2022/05/26,167.67,Desktop-PCs
B07VVJWHJD,2022/05/27,167.76,Desktop-PCs
B07VVJWHJD,2022/05/28,168.23,Desktop-PCs
B07VVJWHJD,2022/05/29,167.72,Desktop-PCs
B07VVJWHJD,2022/05/30,167.61,Desktop-PCs
B07VVJWHJD,2022/05/31,167.67,Desktop-PCs
B07VVJWHJD,2022/06/01,168.16,Desktop-PCs
B07VVJWHJD,2022/06/02,168.24,Desktop-PCs
B07VVJWHJD,2022/06/03,164,Desktop-PCs
B07VVJWHJD,2022/06/04,163.99,Desktop-PCs
B07VVJWHJD,2022/06/05,164,Desktop-PCs
B07VVJWHJD,2022/06/09,161.67,Desktop-PCs
B07VVJWHJD,2022/06/10,157,Desktop-PCs
B07VVJWHJD,2022/06/11,151.08,Desktop-PCs
B07VVJWHJD,2022/06/13,149,Desktop-PCs
B07VVJWHJD,2022/06/19,148.08,Desktop-PCs
B07VVJWHJD,2022/06/20,160.62,Desktop-PCs
B07VVJWHJD,2022/06/21,157.19,Desktop-PCs
B07VVJWHJD,2022/06/22,149.5,Desktop-PCs
B07VVJWHJD,2022/06/23,141.46,Desktop-PCs
B07VVJWHJD,2022/06/24,141.28,Desktop-PCs
B07VVJWHJD,2022/06/25,144,Desktop-PCs
B07VVJWHJD,2022/06/27,141.06,Desktop-PCs
B07VVJWHJD,2022/06/28,140.45,Desktop-PCs
B07VVJWHJD,2022/06/29,139.9,Desktop-PCs
B07VVJWHJD,2022/07/04,144.63,Desktop-PCs
B07VVJWHJD,2022/07/06,144.53,Desktop-PCs
B07VVJWHJD,2022/07/12,138,Desktop-PCs
B07VVJWHJD,2022/07/18,139.9,Desktop-PCs
B07VVJWHJD,2022/07/22,139.96,Desktop-PCs
B07VVJWHJD,2022/07/23,139.9,Desktop-PCs
B07VVJWHJD,2022/07/24,140,Desktop-PCs
B07VVJWHJD,2022/07/25,139.9,Desktop-PCs
B07VVJWHJD,2022/08/03,121.71,Desktop-PCs
B07VVJWHJD,2022/08/04,122.37,Desktop-PCs
B07VVJWHJD,2022/08/08,126.93,Desktop-PCs
B07VVJWHJD,2022/08/09,125.93,Desktop-PCs
B07VVJWHJD,2022/08/11,125.91,Desktop-PCs
B07VVJWHJD,2022/08/12,125.89,Desktop-PCs
B07VVJWHJD,2022/08/13,125.62,Desktop-PCs
B07VVJWHJD,2022/08/14,125.85,Desktop-PCs
B07VVJWHJD,2022/08/15,125.83,Desktop-PCs
B07VVJWHJD,2022/08/16,125.81,Desktop-PCs
B07VVJWHJD,2022/08/17,125.77,Desktop-PCs
B07VVJWHJD,2022/08/18,124.75,Desktop-PCs
B07VVJWHJD,2022/08/19,124.73,Desktop-PCs
B07VVJWHJD,2022/08/20,124.71,Desktop-PCs
B07VVJWHJD,2022/08/21,124.67,Desktop-PCs
B07VVJWHJD,2022/08/23,124.65,Desktop-PCs
B07VVJWHJD,2022/08/24,124.63,Desktop-PCs
B07VVJWHJD,2022/08/25,124.61,Desktop-PCs
B07VVJWHJD,2022/08/28,124.59,Desktop-PCs
B07VVJWHJD,2022/08/31,119.9,Desktop-PCs
B07VVJWHJD,2022/09/22,125.95,Desktop-PCs
B07VVJWHJD,2022/09/23,139.45,Desktop-PCs
B07VVJWHJD,2022/09/24,149,Desktop-PCs
B07VVJWHJD,2022/09/25,149.01,Desktop-PCs
B07VVJWHJD,2022/09/27,138.12,Desktop-PCs
B07VVJWHJD,2022/09/28,149.01,Desktop-PCs
B07VVJWHJD,2022/09/29,149,Desktop-PCs
B07VVJWHJD,2022/09/30,146.01,Desktop-PCs
B07VVJWHJD,2022/10/04,146,Desktop-PCs
B07VVJWHJD,2022/10/05,148.99,Desktop-PCs
B07VVJWHJD,2022/10/06,149.59,Desktop-PCs
B07VVJWHJD,2022/10/07,146,Desktop-PCs
B07VVJWHJD,2022/10/12,148.69,Desktop-PCs
B07VVJWHJD,2022/10/14,149,Desktop-PCs
B07VVJWHJD,2022/10/16,221,Desktop-PCs
B07VVJWHJD,2022/10/18,149,Desktop-PCs
B07VVJWHJD,2022/10/19,132.93,Desktop-PCs
B07VVJWHJD,2022/10/20,132.87,Desktop-PCs
B07VVJWHJD,2022/10/21,133.05,Desktop-PCs
B07VVJWHJD,2022/10/22,132.97,Desktop-PCs
B07VVJWHJD,2022/10/23,132.92,Desktop-PCs
B07VVJWHJD,2022/10/24,133.04,Desktop-PCs
B07VVJWHJD,2022/10/25,132.95,Desktop-PCs
B07VVJWHJD,2022/10/26,159,Desktop-PCs
B07VVJWHJD,2022/10/27,131,Desktop-PCs
B07VVJWHJD,2022/10/28,126.08,Desktop-PCs
B07VVJWHJD,2022/10/29,130.95,Desktop-PCs
B07VVJWHJD,2022/10/30,132.96,Desktop-PCs
B07VVJWHJD,2022/10/31,135.12,Desktop-PCs
B07VVJWHJD,2022/11/01,159,Desktop-PCs
B07VVJWHJD,2022/11/02,134,Desktop-PCs
B07VVJWHJD,2022/11/03,133.13,Desktop-PCs
B07VVJWHJD,2022/11/04,159,Desktop-PCs
B07VVJWHJD,2022/11/14,169,Desktop-PCs
B07VVJWHJD,2022/11/27,139.99,Desktop-PCs
B07VVJWHJD,2022/11/30,159.99,Desktop-PCs
B07VVJWHJD,2022/12/05,159,Desktop-PCs
B07VVJWHJD,2022/12/10,131,Desktop-PCs
B07VVJWHJD,2022/12/11,150.05,Desktop-PCs
B07VVJWHJD,2022/12/12,159,Desktop-PCs
B07VVJWHJD,2022/12/19,133.88,Desktop-PCs
B07VVJWHJD,2022/12/20,133,Desktop-PCs
B07VVJWHJD,2022/12/21,133.33,Desktop-PCs
B07VVJWHJD,2022/12/22,154.47,Desktop-PCs
B07VVJWHJD,2022/12/24,131,Desktop-PCs
B07VVJWHJD,2022/12/25,145.63,Desktop-PCs
B07VVJWHJD,2022/12/27,149.6,Desktop-PCs
B07VVJWHJD,2022/12/28,156.23,Desktop-PCs
B07WGG35TD,2022/02/25,779,Desktop-PCs
B07WGG35TD,2022/04/07,739,Desktop-PCs
B07WGG35TD,2022/06/15,729,Desktop-PCs
B07WGG35TD,2022/06/17,699,Desktop-PCs
B07WGG35TD,2022/07/26,677.77,Desktop-PCs
B07WGG35TD,2022/07/27,677,Desktop-PCs
B07WGG35TD,2022/08/03,664,Desktop-PCs
B07WGG35TD,2022/08/04,662,Desktop-PCs
B07WGG35TD,2022/08/28,661,Desktop-PCs
B07WGG35TD,2022/08/29,660,Desktop-PCs
B07WGG35TD,2022/08/30,658.64,Desktop-PCs
B07WGG35TD,2022/08/31,658,Desktop-PCs
B07WGG35TD,2022/09/01,656,Desktop-PCs
B07WGG35TD,2022/09/03,649.45,Desktop-PCs
B07WGG35TD,2022/09/04,649,Desktop-PCs
B07WGG35TD,2022/09/05,646,Desktop-PCs
B07WGG35TD,2022/09/07,642,Desktop-PCs
B07WGG35TD,2022/09/08,639,Desktop-PCs
B07WGG35TD,2022/09/10,636,Desktop-PCs
B07WGG35TD,2022/09/11,630.84,Desktop-PCs
B07WGG35TD,2022/09/12,630,Desktop-PCs
B07WGG35TD,2022/09/13,629,Desktop-PCs
B07WGG35TD,2022/09/17,620,Desktop-PCs
B07WGG35TD,2022/09/18,618.3,Desktop-PCs
B07WGG35TD,2022/09/19,618,Desktop-PCs
B07WGG35TD,2022/09/20,617,Desktop-PCs
B07WGG35TD,2022/09/22,611,Desktop-PCs
B07WGG35TD,2022/09/23,609.19,Desktop-PCs
B07WGG35TD,2022/09/24,603.1,Desktop-PCs
B07WGG35TD,2022/09/25,597.07,Desktop-PCs
B07WGG35TD,2022/09/27,594,Desktop-PCs
B07WGG35TD,2022/10/03,587,Desktop-PCs
B07WGG35TD,2022/10/04,585,Desktop-PCs
B07WGG35TD,2022/10/06,583.59,Desktop-PCs
B07WGG35TD,2022/10/08,581.84,Desktop-PCs
B07WGG35TD,2022/10/10,574.29,Desktop-PCs
B07WGG35TD,2022/10/12,576,Desktop-PCs
B07WGG35TD,2022/10/13,584,Desktop-PCs
B07WGG35TD,2022/10/20,589,Desktop-PCs
B07WGG35TD,2022/11/03,605,Desktop-PCs
B07WGG35TD,2022/11/05,600,Desktop-PCs
B07WGG35TD,2022/11/06,584,Desktop-PCs
B07WGG35TD,2022/11/18,666,Desktop-PCs
B07WGG35TD,2022/11/19,663.77,Desktop-PCs
B07WGG35TD,2022/11/21,666,Desktop-PCs
B07WGG35TD,2022/11/22,661,Desktop-PCs
B07WGG35TD,2022/11/23,659.79,Desktop-PCs
B07WGG35TD,2022/11/24,648,Desktop-PCs
B07WGG35TD,2022/11/25,647,Desktop-PCs
B07WGG35TD,2022/12/04,394,Desktop-PCs
B07WGG35TD,2022/12/06,648,Desktop-PCs
B07WGG35TD,2022/12/08,644,Desktop-PCs
B07WGG35TD,2022/12/11,411,Desktop-PCs
B07WGG35TD,2022/12/12,643,Desktop-PCs
B07WGG35TD,2022/12/13,411,Desktop-PCs
B07WGG35TD,2022/12/15,642,Desktop-PCs
B07WGG35TD,2022/12/16,640.23,Desktop-PCs
B07WGG35TD,2022/12/17,622,Desktop-PCs
B07WGG35TD,2022/12/18,615.78,Desktop-PCs
B07WGG35TD,2022/12/19,615,Desktop-PCs
B07WGG35TD,2022/12/21,612,Desktop-PCs
B07WGG35TD,2022/12/25,605.97,Desktop-PCs
B07WGG35TD,2022/12/26,599,Desktop-PCs
B07WGG35TD,2022/12/27,598.11,Desktop-PCs
B07WGG35TD,2022/12/28,595.12,Desktop-PCs
B07WGG35TD,2022/12/29,598,Desktop-PCs
B07WGG35TD,2022/12/30,411,Desktop-PCs
B07XLLQM1J,2022/02/23,333,Desktop-PCs
B07XLLQM1J,2022/06/04,299.9,Desktop-PCs
B07Z7Y8QRT,2022/01/12,141.96,Desktop-PCs
B07Z7Y8QRT,2022/01/30,141.89,Desktop-PCs
B07Z7Y8QRT,2022/01/31,141.95,Desktop-PCs
B07Z7Y8QRT,2022/02/01,141.96,Desktop-PCs
B07Z7Y8QRT,2022/02/05,143.99,Desktop-PCs
B07Z7Y8QRT,2022/02/09,161.56,Desktop-PCs
B07Z7Y8QRT,2022/02/13,161.66,Desktop-PCs
B07Z7Y8QRT,2022/02/14,146.99,Desktop-PCs
B07Z7Y8QRT,2022/03/07,144.72,Desktop-PCs
B07Z7Y8QRT,2022/03/08,142.99,Desktop-PCs
B07Z7Y8QRT,2022/03/09,143.99,Desktop-PCs
B07Z7Y8QRT,2022/03/10,144.99,Desktop-PCs
B07Z7Y8QRT,2022/03/17,143.99,Desktop-PCs
B07Z7Y8QRT,2022/03/19,142.99,Desktop-PCs
B07Z7Y8QRT,2022/03/25,141.99,Desktop-PCs
B07Z7Y8QRT,2022/03/31,143.99,Desktop-PCs
B07Z7Y8QRT,2022/04/01,144.99,Desktop-PCs
B07Z7Y8QRT,2022/05/19,139.99,Desktop-PCs
B07Z7Y8QRT,2022/05/20,141.99,Desktop-PCs
B07Z7Y8QRT,2022/06/07,139.99,Desktop-PCs
B07Z7Y8QRT,2022/06/10,141.99,Desktop-PCs
B07Z7Y8QRT,2022/06/19,139.99,Desktop-PCs
B07Z7Y8QRT,2022/06/24,117.64,Desktop-PCs
B07Z7Y8QRT,2022/06/27,131.84,Desktop-PCs
B07Z7Y8QRT,2022/06/28,135.92,Desktop-PCs
B07Z7Y8QRT,2022/06/30,139.99,Desktop-PCs
B07Z7Y8QRT,2022/07/05,138.9,Desktop-PCs
B07Z7Y8QRT,2022/07/12,119.99,Desktop-PCs
B07Z7Y8QRT,2022/07/14,138.9,Desktop-PCs
B07Z7Y8QRT,2022/07/16,139.99,Desktop-PCs
B07Z7Y8QRT,2022/07/17,141.99,Desktop-PCs
B07Z7Y8QRT,2022/07/19,138.9,Desktop-PCs
B07Z7Y8QRT,2022/07/20,141.99,Desktop-PCs
B07Z7Y8QRT,2022/08/10,142.99,Desktop-PCs
B07Z7Y8QRT,2022/08/18,141.98,Desktop-PCs
B07Z7Y8QRT,2022/08/19,141.99,Desktop-PCs
B07Z7Y8QRT,2022/08/23,141.98,Desktop-PCs
B07Z7Y8QRT,2022/09/12,119.02,Desktop-PCs
B07Z7Y8QRT,2022/09/15,139.16,Desktop-PCs
B07Z7Y8QRT,2022/09/16,148.76,Desktop-PCs
B07Z7Y8QRT,2022/09/17,148.67,Desktop-PCs
B07Z7Y8QRT,2022/09/18,147.86,Desktop-PCs
B07Z7Y8QRT,2022/09/19,147.82,Desktop-PCs
B07Z7Y8QRT,2022/09/20,111,Desktop-PCs
B07Z7Y8QRT,2022/09/26,126.98,Desktop-PCs
B07Z7Y8QRT,2022/09/30,144.99,Desktop-PCs
B07Z7Y8QRT,2022/10/09,143.99,Desktop-PCs
B07Z7Y8QRT,2022/11/03,149.99,Desktop-PCs
B07Z7Y8QRT,2022/11/07,184.93,Desktop-PCs
B07Z7Y8QRT,2022/11/09,188.07,Desktop-PCs
B07Z7Y8QRT,2022/11/10,154.98,Desktop-PCs
B07Z7Y8QRT,2022/11/15,151.05,Desktop-PCs
B07Z7Y8QRT,2022/11/17,149,Desktop-PCs
B07Z7Y8QRT,2022/11/18,148.99,Desktop-PCs
B07Z7Y8QRT,2022/11/26,149,Desktop-PCs
B07Z7Y8QRT,2022/11/28,148.26,Desktop-PCs
B07Z7Y8QRT,2022/11/29,149,Desktop-PCs
B07Z7Y8QRT,2022/11/30,151.99,Desktop-PCs
B07Z7Y8QRT,2022/12/03,157.89,Desktop-PCs
B07Z7Y8QRT,2022/12/07,153.77,Desktop-PCs
B07Z7Y8QRT,2022/12/12,124.99,Desktop-PCs
B07Z7Y8QRT,2022/12/19,134.2,Desktop-PCs
